District,Latitude,Longitude,Year,Crop_Production (Tonnes),Food_Price_Index,Malnutrition_Rate (%),Income_Per_Capita (INR),Employment_in_Agri (%),Undernourishment (%),Dietary_Diversity_Score,Risk_Category
Coimbatore,11.0168,76.9558,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Tiruchirappalli,10.7905,78.7047,2021,29519,132.1650319883584,9.072375592997032,165074,57.47582075783903,22.34613465680665,6.794962565143167,1
Madurai,9.9252,78.1198,2023,42253,106.74864461219812,33.47843515267951,189931,41.95207444105739,25.81522532595964,3.007156097161136,1
Tirupattur,12.4963,78.56,2020,33246,128.2517288471883,19.7305928800673,174693,20.919049488762106,14.170147128500142,5.2920839406784665,2
Chennai,13.0827,80.2707,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Dindigul,10.3624,77.9695,2023,21436,127.29107414972071,28.70249749914313,148843,36.20675869163982,22.2402004750102,5.476619814507829,1
Krishnagiri,12.5192,78.212,2023,42253,106.74864461219812,33.47843515267951,189931,41.95207444105739,25.81522532595964,3.007156097161136,1
Madurai,9.9252,78.1198,2023,8551,94.63415615947922,32.9049560858765,94013,54.501291197032735,15.15622739942262,5.184897938146742,1
Sivaganga,9.847,78.4804,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Erode,11.341,77.7172,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Coimbatore,11.0168,76.9558,2023,42253,106.74864461219812,33.47843515267951,189931,41.95207444105739,25.81522532595964,3.007156097161136,1
Sivaganga,9.847,78.4804,2017,8327,141.28420552771274,22.42305750843265,192728,62.79114535619518,24.76932659330085,9.900647747058976,1
Ariyalur,11.136,79.0758,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Krishnagiri,12.5192,78.212,2021,19026,135.90590462496456,25.600358351723884,136784,43.13439158439135,13.922497179368872,7.521749837494129,1
Nilgiris,11.4102,76.695,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Perambalur,11.2333,78.8833,2022,7642,127.06686903041926,10.040601565780356,179999,63.74938440263257,26.24968982922526,8.515586444710301,1
Ariyalur,11.136,79.0758,2021,27063,106.669389156788,14.083253848159016,207541,32.43626968953123,25.27070283405677,3.60804035590328,1
Dindigul,10.3624,77.9695,2021,49049,93.29552955202928,26.479540806251723,51909,23.55901181590432,8.870393871793382,3.110151862614811,1
Cuddalore,11.7447,79.768,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Pudukkottai,10.3833,78.8,2024,6700,114.86909604836296,14.468996461014568,57213,26.428978925583458,6.657254686163756,9.538255434613074,2
Perambalur,11.2333,78.8833,2015,46094,80.00215031917676,34.862645387763685,131099,47.68389167697167,7.372697744151949,4.877975368776415,1
Virudhunagar,9.5851,77.957,2018,37369,100.39527509864212,6.33764278202432,164560,69.09526611434714,13.33780884157167,8.442119397773878,2
Tiruvannamalai,12.2253,79.0747,2019,38272,121.0636742798564,19.76005188296248,111750,24.05297819388016,27.04186275717181,9.75072479660082,1
Krishnagiri,12.5192,78.212,2021,43599,128.72559030969273,21.323258718184057,175383,29.159912256331744,13.923432448703377,4.0139697908777086,2
Vellore,12.9165,79.1325,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Ranipet,12.9236,79.3333,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Tiruvannamalai,12.2253,79.0747,2018,37369,100.39527509864212,6.33764278202432,164560,69.09526611434714,13.33780884157167,8.442119397773878,2
Coimbatore,11.0168,76.9558,2015,10755,132.6727836310546,27.95948898576159,74502,37.31330207673743,22.231100499050577,4.09116488270864,1
Nagapattinam,10.7662,79.842,2021,19026,135.90590462496456,25.600358351723884,136784,43.13439158439135,13.922497179368872,7.521749837494129,1
Perambalur,11.2333,78.8833,2016,8262,109.85498230693028,23.862020451799783,71390,27.22898551197924,8.60259907582415,7.682675970477922,2
Tiruchirappalli,10.7905,78.7047,2018,38629,118.42367421480502,5.258570077753408,209297,65.29250960493978,19.428056747861056,5.429329181676439,2
Tiruvannamalai,12.2253,79.0747,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Tirupattur,12.4963,78.56,2020,44104,89.66877051981731,13.03991800653134,94484,20.68665940412892,29.677059100149258,8.983222924215076,1
Thanjavur,10.7867,79.1378,2017,21194,107.43373940607364,11.56315125232639,100721,25.652648391725503,24.167630949920373,6.121631137244017,1
Ariyalur,11.136,79.0758,2023,42253,106.74864461219812,33.47843515267951,189931,41.95207444105739,25.81522532595964,3.007156097161136,1
Pudukkottai,10.3833,78.8,2015,24552,87.01718946060136,17.19249609722056,184917,49.19632695988706,22.79205148387715,4.99227185192124,1
Erode,11.341,77.7172,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Coimbatore,11.0168,76.9558,2021,36802,138.44630439860828,11.053848447573706,184365,65.57956139030634,9.428036440060488,9.747606139882604,1
Chennai,13.0827,80.2707,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Cuddalore,11.7447,79.768,2015,19031,149.70141164359262,24.992219140847567,244243,69.1340024361217,27.77197262016109,6.8092750796191055,1
Salem,11.6643,78.146,2022,5680,137.02697032969925,32.98603070379899,134085,33.30106883644009,5.132854228871551,6.194155381607214,1
Coimbatore,11.0168,76.9558,2017,15738,124.10651888031644,14.68429380343551,148537,60.65749941819071,21.21317567060507,4.952763360941358,1
Namakkal,11.2189,78.1675,2015,39675,124.08744581042951,22.304237589147675,232225,32.11466646002333,17.003155725355228,4.976779770740789,2
Tiruvannamalai,12.2253,79.0747,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Virudhunagar,9.5851,77.957,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Chennai,13.0827,80.2707,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Pudukkottai,10.3833,78.8,2015,37954,88.42545033469902,7.358801329692741,168566,60.283768952135205,11.64023644166037,5.9217098939038255,2
Ariyalur,11.136,79.0758,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Tiruchirappalli,10.7905,78.7047,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Salem,11.6643,78.146,2024,6700,114.86909604836296,14.468996461014568,57213,26.428978925583458,6.657254686163756,9.538255434613074,2
Perambalur,11.2333,78.8833,2018,36455,102.07546202862822,6.462989564394213,60514,65.72208647436692,18.80402067427531,8.258030707660087,2
Ariyalur,11.136,79.0758,2016,24581,109.27013517139598,32.97700126117883,88346,55.05056335475204,6.480582634915187,4.522133438053902,1
Cuddalore,11.7447,79.768,2016,27423,97.2799919317013,24.674623019821784,161672,41.85860247800886,5.696244439568893,4.993992916725318,2
Madurai,9.9252,78.1198,2016,30520,115.31191591685489,33.96345903801864,179065,62.89585361217839,20.19272779579818,4.5924362360834365,1
Coimbatore,11.0168,76.9558,2018,36455,102.07546202862822,6.462989564394213,60514,65.72208647436692,18.80402067427531,8.258030707660087,2
Virudhunagar,9.5851,77.957,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Salem,11.6643,78.146,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Pudukkottai,10.3833,78.8,2023,44874,118.99283592925246,19.50494255320412,236278,47.79560085371602,8.250656391253315,5.13415550173845,2
Dindigul,10.3624,77.9695,2016,39485,146.7542825480783,8.81331472601072,191167,32.49268980391648,18.31779055097463,4.923153759074107,1
Cuddalore,11.7447,79.768,2024,38885,106.39377517011891,30.684608659839807,69731,37.26719889631652,8.151385784017585,7.260789544224506,1
Dindigul,10.3624,77.9695,2015,19031,149.70141164359262,24.992219140847567,244243,69.1340024361217,27.77197262016109,6.8092750796191055,1
Tirupattur,12.4963,78.56,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Thanjavur,10.7867,79.1378,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Thanjavur,10.7867,79.1378,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Sivaganga,9.847,78.4804,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Dindigul,10.3624,77.9695,2017,31049,144.85246585693295,10.521343161506405,178713,65.88793213175803,12.11489486339796,7.228809374866646,1
Pudukkottai,10.3833,78.8,2017,38458,119.47436967289366,15.074490939246036,195764,37.051008612801695,7.160615811180936,4.923531850952598,2
Tiruchirappalli,10.7905,78.7047,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Nagapattinam,10.7662,79.842,2023,44486,140.64962284777903,8.78330425035875,69239,61.893663505968135,24.499011513509824,9.553036731591163,1
Sivaganga,9.847,78.4804,2023,8551,94.63415615947922,32.9049560858765,94013,54.501291197032735,15.15622739942262,5.184897938146742,1
Virudhunagar,9.5851,77.957,2022,23978,87.56311915634849,15.441558664319617,138478,48.988322871713656,5.466164660369572,3.365719085905796,2
Cuddalore,11.7447,79.768,2017,43712,89.97895885231809,31.724964448689008,146856,31.10410941044949,7.926126817658154,6.354513802034614,1
Thoothukudi,8.7642,78.1348,2015,25706,94.28613628090322,18.41908268757802,176913,63.00367594948964,11.37008165079239,5.972418118532036,2
Perambalur,11.2333,78.8833,2015,49535,146.4491174371932,6.686417163796355,197478,44.176103368248576,29.80604787152805,3.1781300030652733,1
Thanjavur,10.7867,79.1378,2015,49535,146.4491174371932,6.686417163796355,197478,44.176103368248576,29.80604787152805,3.1781300030652733,1
Nilgiris,11.4102,76.695,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Krishnagiri,12.5192,78.212,2018,16577,90.17286846943529,32.354557086183405,167265,31.65223141334362,23.49019922500343,8.611239736291301,1
Ranipet,12.9236,79.3333,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Namakkal,11.2189,78.1675,2023,21436,127.29107414972071,28.70249749914313,148843,36.20675869163982,22.2402004750102,5.476619814507829,1
Erode,11.341,77.7172,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Tenkasi,8.9591,77.3152,2019,7763,89.25257604277103,9.002490065696213,57869,31.2184587849243,17.652077393512773,3.128368723074549,2
Ariyalur,11.136,79.0758,2023,26119,132.58952470616367,16.349468214957785,215279,34.340787360351555,20.297602119183104,9.237386356892744,1
Sivaganga,9.847,78.4804,2016,24581,109.27013517139598,32.97700126117883,88346,55.05056335475204,6.480582634915187,4.522133438053902,1
Thoothukudi,8.7642,78.1348,2018,43215,102.42809002981504,25.533060832079222,162201,65.74289029603798,20.033990181958856,7.140566724944878,1
Thanjavur,10.7867,79.1378,2022,46073,120.93794679140537,24.69688107198957,185481,51.040940175294594,15.720975382434766,3.44166276828251,2
Erode,11.341,77.7172,2023,49367,120.1129540433311,27.99787834136155,183177,34.15003177145388,21.806970736852,6.028209281698491,1
Namakkal,11.2189,78.1675,2019,35581,147.8806542958584,7.644032929300745,207921,43.62879265219279,29.77465423741713,3.329273373903235,1
Thanjavur,10.7867,79.1378,2018,10103,102.0442911212227,28.164560828475143,192839,53.77661843100284,26.142714542918178,7.4969860110600415,1
Virudhunagar,9.5851,77.957,2019,7763,89.25257604277103,9.002490065696213,57869,31.2184587849243,17.652077393512773,3.128368723074549,2
Chennai,13.0827,80.2707,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Nagapattinam,10.7662,79.842,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Virudhunagar,9.5851,77.957,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Namakkal,11.2189,78.1675,2023,44486,140.64962284777903,8.78330425035875,69239,61.893663505968135,24.499011513509824,9.553036731591163,1
Cuddalore,11.7447,79.768,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Coimbatore,11.0168,76.9558,2016,16707,108.1892604696192,11.731489393993863,162223,31.70995298940451,21.60381912636205,9.574821602380666,1
Thoothukudi,8.7642,78.1348,2015,24552,87.01718946060136,17.19249609722056,184917,49.19632695988706,22.79205148387715,4.99227185192124,1
Tirupattur,12.4963,78.56,2021,40062,88.43131379975958,23.60704546883361,192012,56.711390059304165,13.63652878670672,7.024086466106496,2
Tirunelveli,8.7139,77.7567,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Ranipet,12.9236,79.3333,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Thanjavur,10.7867,79.1378,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Pudukkottai,10.3833,78.8,2016,39485,146.7542825480783,8.81331472601072,191167,32.49268980391648,18.31779055097463,4.923153759074107,1
Ranipet,12.9236,79.3333,2015,37954,88.42545033469902,7.358801329692741,168566,60.283768952135205,11.64023644166037,5.9217098939038255,2
Ranipet,12.9236,79.3333,2018,20916,84.77306338358238,24.354502499027102,198424,58.16538076061053,18.92312755975517,8.190620766288932,2
Chennai,13.0827,80.2707,2015,49535,146.4491174371932,6.686417163796355,197478,44.176103368248576,29.80604787152805,3.1781300030652733,1
Sivaganga,9.847,78.4804,2015,39675,124.08744581042951,22.304237589147675,232225,32.11466646002333,17.003155725355228,4.976779770740789,2
Sivaganga,9.847,78.4804,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Vellore,12.9165,79.1325,2022,22958,93.2912730367144,15.155206382764186,227216,51.67320596178863,22.97945060129949,3.417378670710882,1
Pudukkottai,10.3833,78.8,2015,39675,124.08744581042951,22.304237589147675,232225,32.11466646002333,17.003155725355228,4.976779770740789,2
Namakkal,11.2189,78.1675,2017,43712,89.97895885231809,31.724964448689008,146856,31.10410941044949,7.926126817658154,6.354513802034614,1
Thoothukudi,8.7642,78.1348,2015,22376,144.05425127620558,22.127211612564345,172762,40.34113236992325,5.628493143907854,4.1213748924381,1
Tirunelveli,8.7139,77.7567,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Tenkasi,8.9591,77.3152,2017,16705,117.88890776591748,20.75954793352164,113888,67.56981862422077,26.16087940768267,6.974796778206212,1
Tiruchirappalli,10.7905,78.7047,2015,37954,88.42545033469902,7.358801329692741,168566,60.283768952135205,11.64023644166037,5.9217098939038255,2
Perambalur,11.2333,78.8833,2018,19821,136.1681249115927,29.763196872458863,63444,24.75201203258097,28.477730518317223,6.855202966237505,1
Tenkasi,8.9591,77.3152,2023,48954,134.84286920344874,18.919562523211425,77228,64.18810077290159,20.15505634025829,6.867524333830807,1
Namakkal,11.2189,78.1675,2020,19901,145.20884400166366,18.40179406107921,222106,64.37709538632069,22.66374505707068,7.937538836276773,1
Pudukkottai,10.3833,78.8,2015,37954,88.42545033469902,7.358801329692741,168566,60.283768952135205,11.64023644166037,5.9217098939038255,2
Tiruvannamalai,12.2253,79.0747,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Tirunelveli,8.7139,77.7567,2023,37172,106.79488702821284,24.5056149933696,208322,53.78220319324443,10.33407670082428,5.229285979216138,2
Coimbatore,11.0168,76.9558,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Coimbatore,11.0168,76.9558,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Nilgiris,11.4102,76.695,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Nagapattinam,10.7662,79.842,2021,40062,88.43131379975958,23.60704546883361,192012,56.711390059304165,13.63652878670672,7.024086466106496,2
Coimbatore,11.0168,76.9558,2022,7642,127.06686903041926,10.040601565780356,179999,63.74938440263257,26.24968982922526,8.515586444710301,1
Chennai,13.0827,80.2707,2019,7763,89.25257604277103,9.002490065696213,57869,31.2184587849243,17.652077393512773,3.128368723074549,2
Cuddalore,11.7447,79.768,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Thoothukudi,8.7642,78.1348,2022,7642,127.06686903041926,10.040601565780356,179999,63.74938440263257,26.24968982922526,8.515586444710301,1
Krishnagiri,12.5192,78.212,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Dindigul,10.3624,77.9695,2023,43709,82.81806021064625,8.910593901297966,201007,64.56003987009046,23.28052774683116,5.914745190993442,1
Vellore,12.9165,79.1325,2015,25706,94.28613628090322,18.41908268757802,176913,63.00367594948964,11.37008165079239,5.972418118532036,2
Nagapattinam,10.7662,79.842,2017,17905,108.78333331086438,26.517856275972694,206568,68.39848983849777,15.477193841774149,5.709471193739052,1
Namakkal,11.2189,78.1675,2022,49589,122.95465320925686,14.284086472658029,118371,51.29919569589768,17.427232733769927,8.433200444281567,2
Vellore,12.9165,79.1325,2020,33246,128.2517288471883,19.7305928800673,174693,20.919049488762106,14.170147128500142,5.2920839406784665,2
Sivaganga,9.847,78.4804,2018,38629,118.42367421480502,5.258570077753408,209297,65.29250960493978,19.428056747861056,5.429329181676439,2
Madurai,9.9252,78.1198,2016,8262,109.85498230693028,23.862020451799783,71390,27.22898551197924,8.60259907582415,7.682675970477922,2
Ariyalur,11.136,79.0758,2015,34038,137.28662973456747,7.062617192674624,72912,27.14120552434413,9.795902865025266,8.605666462737828,1
Krishnagiri,12.5192,78.212,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Perambalur,11.2333,78.8833,2016,27423,97.2799919317013,24.674623019821784,161672,41.85860247800886,5.696244439568893,4.993992916725318,2
Sivaganga,9.847,78.4804,2017,31049,144.85246585693295,10.521343161506405,178713,65.88793213175803,12.11489486339796,7.228809374866646,1
Virudhunagar,9.5851,77.957,2015,7600,90.44746288190318,34.29852911945028,231549,44.274882014133176,25.74171700662738,4.073923055876212,1
Virudhunagar,9.5851,77.957,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Dindigul,10.3624,77.9695,2015,25706,94.28613628090322,18.41908268757802,176913,63.00367594948964,11.37008165079239,5.972418118532036,2
Krishnagiri,12.5192,78.212,2015,49535,146.4491174371932,6.686417163796355,197478,44.176103368248576,29.80604787152805,3.1781300030652733,1
Sivaganga,9.847,78.4804,2019,29255,120.17060947739674,29.791709348016656,227484,51.542551932255584,25.15029276221211,8.389534051640805,1
Virudhunagar,9.5851,77.957,2016,35676,128.38726646501925,31.242981876619805,131720,23.122376559875374,9.049179610073509,8.724569766855932,1
Dindigul,10.3624,77.9695,2015,37954,88.42545033469902,7.358801329692741,168566,60.283768952135205,11.64023644166037,5.9217098939038255,2
Thanjavur,10.7867,79.1378,2021,39693,83.0846103099267,24.232583107464784,56861,56.65765115532927,18.45168876837057,5.126131623619818,2
Salem,11.6643,78.146,2017,8327,141.28420552771274,22.42305750843265,192728,62.79114535619518,24.76932659330085,9.900647747058976,1
Nilgiris,11.4102,76.695,2017,15966,146.21796228919197,15.80179705792178,118515,34.901966604722546,18.381318365732728,8.250646889975474,1
Namakkal,11.2189,78.1675,2015,40386,119.05115729620512,6.653046054764933,100227,39.629387518055566,19.75952413009652,5.5370198783143945,2
Chennai,13.0827,80.2707,2022,17742,94.58207730059624,24.213418219797585,165492,64.5234786991945,17.41613030973761,7.896811316358826,2
Thoothukudi,8.7642,78.1348,2017,27387,95.43413475903245,8.375093915798953,66956,21.83148487994097,17.01675280762692,8.508496741276632,2
Nilgiris,11.4102,76.695,2019,37933,99.99381919935702,12.970566945987905,92782,44.96214537623874,13.905282931346733,5.91282981102302,2
Perambalur,11.2333,78.8833,2022,7642,127.06686903041926,10.040601565780356,179999,63.74938440263257,26.24968982922526,8.515586444710301,1
Madurai,9.9252,78.1198,2015,19031,149.70141164359262,24.992219140847567,244243,69.1340024361217,27.77197262016109,6.8092750796191055,1
Namakkal,11.2189,78.1675,2019,29255,120.17060947739674,29.791709348016656,227484,51.542551932255584,25.15029276221211,8.389534051640805,1
Tiruvannamalai,12.2253,79.0747,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Virudhunagar,9.5851,77.957,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Tiruvannamalai,12.2253,79.0747,2018,6014,126.46771323969077,21.066274192933943,156718,61.241857969787,5.889553644836566,9.736450934067946,2
Thanjavur,10.7867,79.1378,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Madurai,9.9252,78.1198,2021,36802,138.44630439860828,11.053848447573706,184365,65.57956139030634,9.428036440060488,9.747606139882604,1
Erode,11.341,77.7172,2020,40931,83.40863938799508,19.070748191536502,134433,61.61195533542208,5.657443167116714,7.1980330777719415,2
Thanjavur,10.7867,79.1378,2020,40931,83.40863938799508,19.070748191536502,134433,61.61195533542208,5.657443167116714,7.1980330777719415,2
Nagapattinam,10.7662,79.842,2018,30939,148.4754467968591,13.22638667372441,75570,54.052505586522265,8.418056909336645,3.2400417481737964,1
Tiruvannamalai,12.2253,79.0747,2016,8262,109.85498230693028,23.862020451799783,71390,27.22898551197924,8.60259907582415,7.682675970477922,2
Tiruchirappalli,10.7905,78.7047,2021,25789,96.29098442408863,33.96829494142652,209413,35.800236143319694,29.022603853223988,8.505842554555073,1
Ranipet,12.9236,79.3333,2022,29123,122.35626629783768,26.31054502136997,245543,44.61787972647448,12.041983861863123,5.7029547897,1
Coimbatore,11.0168,76.9558,2021,43599,128.72559030969273,21.323258718184057,175383,29.159912256331744,13.923432448703377,4.0139697908777086,2
Ranipet,12.9236,79.3333,2015,27335,121.8994095252432,16.55174167156885,57244,39.20803789767312,8.824046765143594,6.974438695023148,2
Ranipet,12.9236,79.3333,2016,34084,96.09956277742684,6.75373961710631,154301,33.254458437601805,25.18027491063544,4.311452923636989,1
Krishnagiri,12.5192,78.212,2021,23889,83.44546401785331,10.243438546248017,180429,60.2928852667031,12.85962602668646,9.074474310749345,2
Salem,11.6643,78.146,2022,22958,93.2912730367144,15.155206382764186,227216,51.67320596178863,22.97945060129949,3.417378670710882,1
Ranipet,12.9236,79.3333,2015,25706,94.28613628090322,18.41908268757802,176913,63.00367594948964,11.37008165079239,5.972418118532036,2
Tenkasi,8.9591,77.3152,2017,17905,108.78333331086438,26.517856275972694,206568,68.39848983849777,15.477193841774149,5.709471193739052,1
Dindigul,10.3624,77.9695,2015,24238,99.91789699738536,18.737008853812146,63703,38.1383566568738,13.22004511446134,4.797386608765392,2
Pudukkottai,10.3833,78.8,2018,37369,100.39527509864212,6.33764278202432,164560,69.09526611434714,13.33780884157167,8.442119397773878,2
Nilgiris,11.4102,76.695,2023,40468,97.6618348948781,14.622007469347135,225295,54.481925982945306,15.067791241292506,3.95082699889286,2
Thanjavur,10.7867,79.1378,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Perambalur,11.2333,78.8833,2021,29519,132.1650319883584,9.072375592997032,165074,57.47582075783903,22.34613465680665,6.794962565143167,1
Erode,11.341,77.7172,2015,7600,90.44746288190318,34.29852911945028,231549,44.274882014133176,25.74171700662738,4.073923055876212,1
Namakkal,11.2189,78.1675,2018,19821,136.1681249115927,29.763196872458863,63444,24.75201203258097,28.477730518317223,6.855202966237505,1
Cuddalore,11.7447,79.768,2018,36455,102.07546202862822,6.462989564394213,60514,65.72208647436692,18.80402067427531,8.258030707660087,2
Nagapattinam,10.7662,79.842,2015,15531,106.66662915164324,9.900633492294697,200840,58.48210819418272,23.56803742966044,6.300780886117156,1
Tirunelveli,8.7139,77.7567,2023,40468,97.6618348948781,14.622007469347135,225295,54.481925982945306,15.067791241292506,3.95082699889286,2
Ariyalur,11.136,79.0758,2017,38458,119.47436967289366,15.074490939246036,195764,37.051008612801695,7.160615811180936,4.923531850952598,2
Virudhunagar,9.5851,77.957,2020,44194,101.59277970426388,7.98484006618894,152802,46.20773338473779,27.582528184718985,3.018908517839144,1
Nilgiris,11.4102,76.695,2021,23889,83.44546401785331,10.243438546248017,180429,60.2928852667031,12.85962602668646,9.074474310749345,2
Erode,11.341,77.7172,2018,15704,87.3838399222725,25.633076190972044,97098,56.0900210774928,12.742048957823783,3.551726540699488,1
Perambalur,11.2333,78.8833,2019,37933,99.99381919935702,12.970566945987905,92782,44.96214537623874,13.905282931346733,5.91282981102302,2
Dindigul,10.3624,77.9695,2015,41455,131.11552024300744,22.2963496985342,141428,49.25389081866081,17.192971707884237,6.004334073720241,1
Perambalur,11.2333,78.8833,2021,23889,83.44546401785331,10.243438546248017,180429,60.2928852667031,12.85962602668646,9.074474310749345,2
Ranipet,12.9236,79.3333,2015,39675,124.08744581042951,22.304237589147675,232225,32.11466646002333,17.003155725355228,4.976779770740789,2
Tenkasi,8.9591,77.3152,2017,8327,141.28420552771274,22.42305750843265,192728,62.79114535619518,24.76932659330085,9.900647747058976,1
Thoothukudi,8.7642,78.1348,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
Tirupattur,12.4963,78.56,2021,49049,93.29552955202928,26.479540806251723,51909,23.55901181590432,8.870393871793382,3.110151862614811,1
Virudhunagar,9.5851,77.957,2016,8262,109.85498230693028,23.862020451799783,71390,27.22898551197924,8.60259907582415,7.682675970477922,2
Salem,11.6643,78.146,2018,43215,102.42809002981504,25.533060832079222,162201,65.74289029603798,20.033990181958856,7.140566724944878,1
Tirunelveli,8.7139,77.7567,2020,39779,124.19631843503636,19.63700585837905,106866,64.09516423817297,12.390958294490904,4.491423857122749,2
Sivaganga,9.847,78.4804,2015,41455,131.11552024300744,22.2963496985342,141428,49.25389081866081,17.192971707884237,6.004334073720241,1
Thoothukudi,8.7642,78.1348,2016,8262,109.85498230693028,23.862020451799783,71390,27.22898551197924,8.60259907582415,7.682675970477922,2
Vellore,12.9165,79.1325,2017,15966,146.21796228919197,15.80179705792178,118515,34.901966604722546,18.381318365732728,8.250646889975474,1
Namakkal,11.2189,78.1675,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Namakkal,11.2189,78.1675,2018,8765,82.00566993043581,14.785107623847605,237397,43.583159139258015,8.122995268515835,5.032061609892402,3
Sivaganga,9.847,78.4804,2016,39485,146.7542825480783,8.81331472601072,191167,32.49268980391648,18.31779055097463,4.923153759074107,1
Thanjavur,10.7867,79.1378,2015,15878,93.09869892873512,5.509073879463994,122833,49.32297561873988,7.705666169138715,7.19599874477293,3
